"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055012","ventricular cardiac muscle cell differentiation","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"RARB/MEF2C/FHL2/PROX1/RARA/LMNA",6
"GO:0070486","leukocyte aggregation","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"CD44/STK10/NR4A3/MSN/JAM2/HAS2",6
"GO:0071415","cellular response to purine-containing compound","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"CACNA1S/CASQ2/TRPM2/SELENON/P2RY6/RYR1",6
"GO:0071696","ectodermal placode development","6/2619","14/21261",0.00431942707617908,0.0233000948809034,0.0167110444255456,"NRP1/PROX1/SIX1/TBX3/NRG3/FOXI3",6
"GO:0060711","labyrinthine layer development","13/2619","48/21261",0.00434457650588121,0.0234153784203928,0.0167937268506511,"CASP8/FGFR2/BMP5/PCDH12/HS6ST1/CCN1/ADM/PLCD3/FZD5/SPINT2/RBPJ/JUNB/SOCS3",13
"GO:0010586","miRNA metabolic process","26/2619","124/21261",0.00435427010484413,0.0234281951185555,0.016802919105596,"TGFB2/PDGFB/KLF5/TGFB1/GATA3/NR3C1/MYB/TWIST1/BMP4/SOX9/BMP2/FOXA1/RARA/PPARG/ETS1/GATA6/DIS3L2/ZC3H12A/STAT3/AR/FOS/FOSL1/JUN/LIN28B/NCOR2/MRTFA",26
"GO:0006024","glycosaminoglycan biosynthetic process","18/2619","76/21261",0.00436207440574589,0.0234281951185555,0.016802919105596,"HS3ST1/XYLT2/ST3GAL6/PDGFB/CEMIP/TGFB1/HS3ST2/CHST3/SLC35D2/CHST7/CSGALNACT1/HS3ST3A1/CHST9/ANGPT1/PXYLP1/NDST3/HAS2/CHST6",18
"GO:0042246","tissue regeneration","18/2619","76/21261",0.00436207440574589,0.0234281951185555,0.016802919105596,"CD9/CAPN3/KLF5/MDK/LGR6/POSTN/ANXA1/NOTCH1/WNT7A/FZD7/RUNX1/SELENON/WNT10B/HOPX/MYOZ1/EYS/FZD9/APOD",18
"GO:1903350","response to dopamine","18/2619","76/21261",0.00436207440574589,0.0234281951185555,0.016802919105596,"CAV2/HTR1B/HTR2C/DRD2/HTR3B/DRD3/GNA14/HTR5A/HTR4/CHRM1/HTR1E/HTR1F/HTR1D/CHRM2/DRD1/CHRM5/HRH1/FLNA",18
"GO:0048008","platelet-derived growth factor receptor signaling pathway","15/2619","59/21261",0.00439030588584868,0.023559407688736,0.0168970259794386,"F7/NRP1/PDGFB/PLAT/LOX/F3/NR4A3/IQGAP1/CSRNP1/PDGFC/MYO1E/TIPARP/APOD/PDGFA/STON1",15
"GO:0032414","positive regulation of ion transmembrane transporter activity","20/2619","88/21261",0.00454693345822485,0.0243788006696173,0.0174847022346417,"CFTR/ACTN2/EDN1/ABCB1/CCL2/ACTN4/EPHB2/TRPC6/STAC2/JPH2/CACNA2D1/LRRC52/STIM1/ADRB2/P2RY6/HAP1/NPPA/RELN/TCAF1/PIRT",20
"GO:0014904","myotube cell development","12/2619","43/21261",0.00463985262707255,0.024731856740836,0.0177379173275845,"XK/CACNA1S/CAV2/CNTNAP1/SIX1/NIBAN2/ACTA1/SELENON/SHOX2/WNT10B/PLEC/RYR1",12
"GO:0044060","regulation of endocrine process","12/2619","43/21261",0.00463985262707255,0.024731856740836,0.0177379173275845,"OPRK1/TSPO/SPP1/INHBA/CRHBP/BMP6/F2RL1/GALR1/NKX3-1/OR51E2/F2R/FOXL2",12
"GO:0070269","pyroptosis","12/2619","43/21261",0.00463985262707255,0.024731856740836,0.0177379173275845,"CASP8/GSDMB/MAP3K20/GBP3/GBP1/CASP6/GSDMC/GBP5/GBP2/NLRP3/AIM2/CASP4",12
"GO:0009713","catechol-containing compound biosynthetic process","8/2619","23/21261",0.00464071464820786,0.024731856740836,0.0177379173275845,"MOXD1/TGFB2/GATA3/GCH1/HDC/NR4A2/GPR37/TH",8
"GO:0042423","catecholamine biosynthetic process","8/2619","23/21261",0.00464071464820786,0.024731856740836,0.0177379173275845,"MOXD1/TGFB2/GATA3/GCH1/HDC/NR4A2/GPR37/TH",8
"GO:0045932","negative regulation of muscle contraction","8/2619","23/21261",0.00464071464820786,0.024731856740836,0.0177379173275845,"PTGS2/SRI/PIK3CG/CALCA/ZC3H12A/ADRB2/ADORA2B/PRKG1",8
"GO:0048670","regulation of collateral sprouting","8/2619","23/21261",0.00464071464820786,0.024731856740836,0.0177379173275845,"FSTL4/WNT3/RND2/SPP1/EPHA7/WNT3A/LPAR3/BDNF",8
"GO:0045620","negative regulation of lymphocyte differentiation","16/2619","65/21261",0.00468033865586388,0.0249215970696257,0.0178740008534212,"CD74/SFRP1/MDK/BCL6/TNFSF4/INHBA/IRF1/BMP4/FOXJ1/ANXA1/ERBB2/RUNX1/ZBTB7B/ZC3H12A/SHH/NRARP",16
"GO:0050806","positive regulation of synaptic transmission","39/2619","208/21261",0.00475200655656372,0.025281490676036,0.0181321198901004,"BAIAP3/PTGS2/CACNG5/SCGN/ITPR3/SLC8A3/CA2/CALB1/LGI1/CCL2/NMU/NR2E1/TACR1/TNR/APOE/GFAP/EPHB2/DRD2/GPR158/GRIA1/SLC24A2/ADCY8/LRRTM1/ADORA1/ADCY1/GPER1/STX3/FAM107A/CX3CR1/ROR2/HAP1/CHRNA7/GRIN1/NOG/DRD1/SLC18A3/SHISA7/RELN/LAMA2",39
"GO:0009799","specification of symmetry","30/2619","150/21261",0.00481144559985414,0.0255538473246752,0.0183274566077518,"DNAH5/WNT8B/MEF2C/FOXF1/DNAH11/ENG/NKX3-2/FOLR1/ACVR2B/DAW1/FOXJ1/MICAL2/APLNR/TBX3/LBX1/FOXN4/PCSK6/DAAM2/CER1/NOTCH1/DNAAF1/WNT3A/DRC1/TGFBR2/SHH/GREM1/CCDC103/SOSTDC1/GREM2/CFAP45",30
"GO:0009855","determination of bilateral symmetry","30/2619","150/21261",0.00481144559985414,0.0255538473246752,0.0183274566077518,"DNAH5/WNT8B/MEF2C/FOXF1/DNAH11/ENG/NKX3-2/FOLR1/ACVR2B/DAW1/FOXJ1/MICAL2/APLNR/TBX3/LBX1/FOXN4/PCSK6/DAAM2/CER1/NOTCH1/DNAAF1/WNT3A/DRC1/TGFBR2/SHH/GREM1/CCDC103/SOSTDC1/GREM2/CFAP45",30
"GO:2001233","regulation of apoptotic signaling pathway","75/2619","454/21261",0.00482280336966888,0.0255922391140477,0.0183549915556162,"TNFRSF12A/PLAUR/IL20RA/CD74/HGF/FAS/CD44/CTNNA1/YBX3/SP100/TP63/PTGS2/PTPRC/ICAM1/ITGA6/NRP1/PRODH/TIMP3/SRPX/EYA1/SFRP1/CAV1/HSPB1/SERPINE1/CXCL12/UNC5B/BMP5/EYA4/GNAI2/IL1A/CLU/BCL2L14/INHBA/G0S2/SNAI1/WNT1/BMP4/LGALS3/FIGNL1/ITM2C/TMBIM1/TLR4/CTSV/IER3/ITGAV/BMPR1B/COL2A1/NOL3/PMAIP1/BCL2L11/NR4A2/DEPTOR/CREB3L1/LMNA/PEA15/ATF3/ZSWIM2/HMGB2/GPER1/RET/PLEKHF1/NKX3-1/CX3CR1/GDNF/AR/NUPR1/BDNF/BOK/RTKN2/NOG/MUC1/ASAH2/FZD9/SCRT2/TNFSF12",75
"GO:0071375","cellular response to peptide hormone stimulus","58/2619","336/21261",0.00483255155752333,0.0256220312690587,0.0183763587658557,"PDK4/NR1H4/PKM/ACTN2/EDN1/PXN/SORBS1/EEF2K/CA2/TYK2/CAV2/CAV1/GHRHR/RARRES2/GLP1R/GPLD1/GNAI2/NR4A3/INHBA/WNT1/MAS1/GDF15/PPARG/PTPRE/IRS4/HMGCS2/TBC1D4/SLC2A8/RAB13/SRD5A1/CRHBP/POU4F2/PDE3B/NR4A2/PRKCA/GRIA1/ADCY8/ZBTB7B/SHC1/DDR2/NKX6-1/GPER1/GKAP1/TSHR/GJB2/FBN1/PRKCB/RAB31/STAT3/FOS/FOXC2/SLC2A4/PRKD1/SOCS3/TRARG1/IRS2/SLC30A10/MYO1C",58
"GO:0021988","olfactory lobe development","11/2619","38/21261",0.00487414645933162,0.0257764161731548,0.018487085052773,"DLX5/NR2E1/DLX2/FEZF1/SEMA7A/SLIT2/ZIC1/EOMES/UNCX/FUT1/ROBO2",11
"GO:0043403","skeletal muscle tissue regeneration","11/2619","38/21261",0.00487414645933162,0.0257764161731548,0.018487085052773,"CD9/CAPN3/KLF5/ANXA1/WNT7A/FZD7/SELENON/WNT10B/HOPX/MYOZ1/EYS",11
"GO:0098810","neurotransmitter reuptake","11/2619","38/21261",0.00487414645933162,0.0257764161731548,0.018487085052773,"SLC18A1/GPM6B/NOS1/SLC22A3/DRD2/ITGB1/DRD3/SLC18A2/GDNF/DRD1/SLC18A3",11
"GO:0002263","cell activation involved in immune response","61/2619","357/21261",0.00494771446172879,0.0260449722343755,0.0186796959538336,"CD74/SBNO2/BCL3/TFRC/ITM2A/PTPRC/ICAM1/MFNG/PLA2G3/LGALS1/CD40/FOXF1/TGFB1/PIK3CG/PTGDS/GATA3/CLNK/MDK/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/NR4A3/NCKAP1L/TICAM1/RARA/LGALS3/DOCK2/ANXA1/DYSF/LCP1/IL6/TLR4/IL33/STAT4/IRF8/NFKBIZ/CPLX2/IL18/PLCL2/KIT/ZBTB7B/IL6R/NLRP3/EOMES/ZC3H12A/F2RL1/SLC18A2/CX3CR1/SCN11A/STAT3/ADORA2B/JUNB/CLCF1/SOCS3/HLA-DRB1/SUCNR1/HLA-DRA/HLA-DMB",61
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"DGKA/PLPP1/EDN1/CISH/HTR1B/DGKB/CHRM1/AZU1/F2R",9
"GO:0031639","plasminogen activation","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"PLAUR/CTSZ/PLAT/SERPINE1/PLAU/RUNX1/MELTF/ANXA2/S100A10",9
"GO:0042730","fibrinolysis","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"PLAUR/PLAT/SERPINE1/VTN/PLAU/SERPING1/ANXA2/PROS1/SERPINB2",9
"GO:0060479","lung cell differentiation","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"TP73/SOX9/FOXA1/FOXJ1/NKX2-1/ASCL1/GATA6/THRB/RBPJ",9
"GO:0060487","lung epithelial cell differentiation","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"TP73/SOX9/FOXA1/FOXJ1/NKX2-1/ASCL1/GATA6/THRB/RBPJ",9
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","9/2619","28/21261",0.00495434370189234,0.0260449722343755,0.0186796959538336,"ADRB1/ATP2B4/PDE4D/GNAI2/DRD2/DRD3/ADRB2/DRD1/PLN",9
"GO:0021544","subpallium development","10/2619","33/21261",0.00500123207197112,0.0262025666796931,0.0187927241535205,"RARB/FOXP1/DLX2/INHBA/FOXP2/ASCL1/DLX1/DRD2/CNTNAP2/DRD1",10
"GO:0032753","positive regulation of interleukin-4 production","10/2619","33/21261",0.00500123207197112,0.0262025666796931,0.0187927241535205,"SLC7A5/GATA3/CD86/TNFSF4/RARA/IL33/NLRP3/CEBPB/ZP3/IL1RAP",10
"GO:0051043","regulation of membrane protein ectodomain proteolysis","10/2619","33/21261",0.00500123207197112,0.0262025666796931,0.0187927241535205,"TNFRSF1B/TIMP2/TIMP3/TIMP1/SH3D19/GPLD1/APOE/PACSIN3/ADAM9/SNX33",10
"GO:2000191","regulation of fatty acid transport","10/2619","33/21261",0.00500123207197112,0.0262025666796931,0.0187927241535205,"EDN1/PLA2G3/NTSR1/IL1A/PLA2G4A/FABP3/TNFRSF11A/PLA2R1/IRS2/AVPR1B",10
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","18/2619","77/21261",0.00505135586019567,0.026420509385226,0.0189490346858595,"CRLF1/TNFRSF1A/CD40/HPX/FLT3/LIF/IL6ST/IL6/PARP9/TSLP/CTF1/IL18/KIT/IL6R/IL31RA/IL12A/CLCF1/HES5",18
"GO:0048662","negative regulation of smooth muscle cell proliferation","18/2619","77/21261",0.00505135586019567,0.026420509385226,0.0189490346858595,"MEF2C/VIPR2/OGN/PPARGC1A/TGFB3/BMP4/BMP2/CNN1/APOE/PPARG/TPM1/VIP/IGFBP3/GPER1/IL12A/TRIB1/PRKG1/APOD",18
"GO:0055117","regulation of cardiac muscle contraction","19/2619","83/21261",0.0051496646765669,0.0269119912861397,0.0193015300693548,"DSG2/KCNQ1/SRI/NOS1/DSP/PIK3CG/CAV1/PDE4D/CASQ2/KCNJ2/CACNA1C/STC1/ADORA1/ZC3H12A/NPPA/CTNNA3/SCN5A/PLN/GJA5",19
"GO:0120254","olefinic compound metabolic process","35/2619","183/21261",0.00523364029215676,0.0273278033115312,0.0195997543154152,"HSD17B6/DGAT2/ELOVL1/PTGS2/AFP/PTGS1/ABCD1/DKKL1/PLA2G4C/PTGDS/BMP5/PLA2G4A/EPHX2/RDH10/LRAT/BMP2/BCO1/CYP2C8/RBP4/RDH12/SRD5A1/ADM/BMP6/ALOX15/DHRS3/PLB1/ALDH1A1/CYP2S1/SDR16C5/GPRC6A/GRIN1/ALOXE3/PRKG1/CYP27C1/ABCA4",35
"GO:0010934","macrophage cytokine production","13/2619","49/21261",0.00525937769131444,0.0273929604460226,0.0196464856173559,"CD74/IRAK3/TGFB2/TGFB1/NOD1/TGFB3/TWIST1/TICAM1/TLR4/SEMA7A/SPON2/LAPTM5/AXL",13
"GO:0010935","regulation of macrophage cytokine production","13/2619","49/21261",0.00525937769131444,0.0273929604460226,0.0196464856173559,"CD74/IRAK3/TGFB2/TGFB1/NOD1/TGFB3/TWIST1/TICAM1/TLR4/SEMA7A/SPON2/LAPTM5/AXL",13
"GO:0014014","negative regulation of gliogenesis","13/2619","49/21261",0.00525937769131444,0.0273929604460226,0.0196464856173559,"ABCC8/TSPO/NR2E1/DLX2/CERS2/DLX1/DAAM2/CDKN2B/NOTCH1/DRD3/NKX6-1/NOG/HES5",13
"GO:0090303","positive regulation of wound healing","16/2619","66/21261",0.00548642995901733,0.0285515473434,0.0204774348994036,"F7/MYLK/PLAT/SERPINE1/VTN/SMOC2/F3/PLAU/ANXA1/EMILIN1/ITGB1/DDR2/CLDN1/FOXC2/ANO6/F2R",16
"GO:0022604","regulation of cell morphogenesis","48/2619","270/21261",0.00556067833430125,0.0289136613389254,0.0207371464197758,"PLXND1/CD44/EZR/PALMD/MYH9/CPNE6/MYL12A/EEF2K/CCL2/SH3D19/CUX2/SPARC/BCL11A/SEPTIN7/RHOJ/KDR/CDC42EP1/EPHB2/ANXA1/ITGA7/ENPP2/PARP6/SHROOM3/FGD4/TPM1/SYT2/ZMYM4/MSN/FGD5/MOV10/GRIP1/KIT/F11R/FBLIM1/PDPN/IL1RAPL1/SEMA3E/SYNE3/RHOG/CNTN2/PARVB/OSTN/RELN/NTNG2/PARVA/PLXNB3/ATP10A/PRAG1",48
"GO:0043649","dicarboxylic acid catabolic process","7/2619","19/21261",0.00558687526781664,0.0289527198243541,0.020765159528243,"QPRT/ASPA/GAD1/ALDH1L2/GAD2/ADHFE1/DDO",7
"GO:0048266","behavioral response to pain","7/2619","19/21261",0.00558687526781664,0.0289527198243541,0.020765159528243,"TSPO/P2RX3/TACR1/CAPN2/SCN11A/VWA1/PIRT",7
"GO:0061298","retina vasculature development in camera-type eye","7/2619","19/21261",0.00558687526781664,0.0289527198243541,0.020765159528243,"NRP1/ACVR2B/NDP/RHOJ/VSTM4/CLIC4/COL4A1",7
"GO:0098974","postsynaptic actin cytoskeleton organization","7/2619","19/21261",0.00558687526781664,0.0289527198243541,0.020765159528243,"EZR/CPNE6/DBNL/FARP1/WASF2/ACTBL2/POTEF",7
"GO:0006887","exocytosis","64/2619","380/21261",0.0056687292537763,0.0293523047399262,0.0210517455404474,"CFTR/SCIN/BAIAP3/SYT7/ANK1/VAMP3/LLGL2/CADPS2/PLA2G3/MYH9/FOXF1/PIK3CG/PTGDS/CLNK/EXPH5/SYT10/GNAI2/OTOF/ZP4/NR4A3/SV2C/NCKAP1L/SDC4/TPH1/EXOC4/SYT6/ANXA1/HTR1B/RAB11FIP5/MYO1G/SYTL2/UNC13C/RAB13/SYT2/CRHBP/CPLX2/NOTCH1/DOC2A/WNT7A/SYN2/STEAP2/KIT/F2RL1/SYTL3/SLC18A2/PRKCB/STX3/SCN11A/RAB31/LGI3/STXBP6/IL1RAPL1/ADORA2B/SYT9/HAP1/STX19/ANXA2/TRARG1/SV2B/PCLO/HYAL3/ZP3/S100A10/SCAMP5",64
"GO:0017158","regulation of calcium ion-dependent exocytosis","12/2619","44/21261",0.00567818867105059,0.0293523047399262,0.0210517455404474,"BAIAP3/SYT7/SYT10/GNAI2/SYT6/SYT2/NOTCH1/DOC2A/SYT9/HYAL3/ZP3/SCAMP5",12
"GO:0043388","positive regulation of DNA binding","12/2619","44/21261",0.00567818867105059,0.0293523047399262,0.0210517455404474,"PLAUR/FOXC1/TGFB1/GATA3/TWIST1/PPARG/NIBAN2/POU4F2/POU4F1/NEUROD1/HMGB2/H1-0",12
"GO:0045622","regulation of T-helper cell differentiation","14/2619","55/21261",0.00575157301929157,0.0296821395283673,0.0212883061137371,"GATA3/BCL6/CD86/TNFSF4/RARA/ANXA1/NFKBIZ/IL18/ZBTB7B/NLRP3/ZC3H12A/JUNB/HLA-DRB1/HLA-DRA",14
"GO:0090175","regulation of establishment of planar polarity","14/2619","55/21261",0.00575157301929157,0.0296821395283673,0.0212883061137371,"CELSR1/SFRP1/PLEKHA4/PTK7/ANKRD6/NKD1/WNT7A/FZD7/GRHL3/WNT9B/PRICKLE2/CTHRC1/PKHD1/VANGL1",14
"GO:0022408","negative regulation of cell-cell adhesion","47/2619","264/21261",0.00586696140714612,0.0302524349430047,0.0216973272811788,"CD9/CD74/FXYD5/RGCC/TGFB1/CXCL12/MDK/TRPV4/DUSP22/BCL6/CD86/TNR/TNFSF4/CD274/NCKAP1L/SDC4/WNT1/IRF1/BMP4/BMP2/TWSG1/FOXJ1/IDO1/LGALS3/SFTPD/ANXA1/GPNMB/LRRC32/ADAMTS18/ERBB2/NOTCH1/BMP6/RUNX1/ZBTB7B/LAPTM5/DAPL1/ZC3H12A/SHH/SPINT2/CEBPB/MYADM/TIGIT/PRKG1/PLA2G2A/HLA-DRB1/PDCD1LG2/NRARP",47
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein","20/2619","90/21261",0.00592994438711986,0.030551783301221,0.0219120227035982,"CRLF1/TNFRSF1A/CD40/CAV1/HPX/FLT3/LIF/IL6ST/IL6/PARP9/TSLP/CTF1/IL18/KIT/IL6R/IL31RA/IL12A/CLCF1/SOCS3/HES5",20
"GO:0030534","adult behavior","32/2619","165/21261",0.00594952451313598,0.0306272034322399,0.021966114721956,"PREX2/DMRT3/CHRNA3/OPRK1/ARCN1/NTSR1/CHRNA4/BRS3/CXCL12/OPRM1/GABRG2/CHRNB4/TMOD1/CRHBP/DRD2/KLHL1/DRD3/ZIC1/NR4A2/EN1/GRM2/CARTPT/PBX3/GDNF/SNCG/CNTNAP2/CHRNA7/SLITRK1/CNTN2/DRD1/PAX5/DMBX1",32
"GO:1901617","organic hydroxy compound biosynthetic process","48/2619","271/21261",0.00596967836927207,0.0307054494047704,0.0220222334600882,"CFTR/NR1H4/OPN3/CDH3/OSBPL3/ADCYAP1R1/MOXD1/DCT/ITPKC/TGFB2/HSD3B7/DDT/NTSR1/DKKL1/TYRP1/GATA3/BMP5/PROX1/RAB38/SNAI1/BMP2/TPH1/APOE/MAS1/GCH1/HMGCS2/SLC27A2/HDC/CYP39A1/BMP6/NR4A2/ABCG1/IP6K3/ALOX15/GPER1/LDHC/GPR37/P2RY6/ABCG4/GPRC6A/TH/PRKG1/PMEL/SLC24A5/ASAH2/SPTSSB/HRH1/AVPR1B",48
"GO:0001558","regulation of cell growth","76/2619","465/21261",0.00597500872066599,0.0307073831266068,0.0220236203433468,"CD38/SEMA3G/SEMA3B/FHL1/TNC/FSTL4/IL17RB/DCBLD2/NTN1/KIF26A/TRPC5/SEMA3C/EDN1/SEMA5B/LTBP4/SEMA6A/TGFB2/NRP1/CPNE6/WFDC1/SFRP1/TGFB1/CXCL12/LGI1/WNT3/RND2/CRYAB/CHPT1/SEMA5A/BCL6/CISH/FOXP1/RTN4/TNR/PAPPA2/RPS6KA1/SPP1/BCL11A/INHBA/KRT17/APOE/OLFM1/PSRC1/EPHA7/IGFBPL1/PLCE1/SEMA7A/ERBB2/BARHL2/SYT2/SLIT2/IGFBP3/CDKN2A/POU4F2/SPOCK1/SEMA3D/WNT3A/MMP14/LMX1A/FRZB/IGFBP7/NKX6-1/GREM1/GNG4/FAM107A/MINAR1/SEMA3E/LPAR3/DSCAM/BDNF/SLIT3/SEMA4B/NRG3/SLIT1/H3-5/OSTN",76
"GO:0035909","aorta morphogenesis","11/2619","39/21261",0.00604724853965622,0.0309759061560242,0.0222162075536914,"TFAP2B/MYLK/TGFB2/EYA1/ENG/PROX1/SIX1/NOTCH1/TGFBR2/ADAMTS9/RBPJ",11
"GO:0051385","response to mineralocorticoid","11/2619","39/21261",0.00604724853965622,0.0309759061560242,0.0222162075536914,"MAOB/EDN1/PTPRC/INHBA/AANAT/HTR1B/GPER1/FOS/FOSL1/TH/NEFL",11
"GO:0071392","cellular response to estradiol stimulus","11/2619","39/21261",0.00604724853965622,0.0309759061560242,0.0222162075536914,"MMP2/SFRP1/MSX2/CCDC62/SRD5A1/CRHBP/POU4F2/POU4F1/ITGA2/GPER1/SSTR2",11
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway","11/2619","39/21261",0.00604724853965622,0.0309759061560242,0.0222162075536914,"DCN/ADGRA2/SEMA6A/SMOC2/EMILIN1/ADAMTS3/XDH/IL12A/CCBE1/PTP4A3/MYO1C",11
"GO:0045619","regulation of lymphocyte differentiation","45/2619","251/21261",0.00607017516029629,0.0310676677485685,0.0222820198200106,"CYP26B1/CD74/PRDM1/PTPRC/SFRP1/GATA3/MDK/BCL6/CD86/IL1RL2/TNFSF4/INHBA/NCKAP1L/IRF1/BMP4/TNFSF9/FOXJ1/RARA/SPINK5/ANXA1/ERBB2/NFKBIZ/ZEB1/IL18/MMP14/RUNX1/ZBTB7B/FCRL3/NLRP3/TGFBR2/ZC3H12A/SHH/AXL/RHOH/IL7R/INPP5D/WNT10B/JUNB/EGR3/FANCA/HLA-DRB1/NRARP/HLA-DOA/HLA-DRA/NFAM1",45
"GO:0016048","detection of temperature stimulus","8/2619","24/21261",0.00622049182436884,0.0317845081017626,0.0227961443782788,"LXN/NTSR1/CXCL12/CALCA/PRDM12/ANO1/ADORA1/SCN11A",8
"GO:0040019","positive regulation of embryonic development","8/2619","24/21261",0.00622049182436884,0.0317845081017626,0.0227961443782788,"RBM19/WNT1/NIBAN2/OSR1/TENM4/WNT3A/OTX2/LHX1",8
"GO:0030100","regulation of endocytosis","58/2619","340/21261",0.00622748645511943,0.0317940371077679,0.0228029786698772,"SELE/SYT7/CYBA/CNN2/ABCA7/PTPRC/RIN3/SIRPB1/EEF2K/SLC17A7/CAV1/SERPINE1/SFRP4/CCL2/VTN/SNX3/CLU/HPCA/NCKAP1L/PACSIN1/APOE/APOC1/LGALS3/SFTPD/DOCK2/DYSF/ITGAV/SH3GL3/CDH13/DRD2/MERTK/ANGPT1/WNT3A/ALOX15/LRRTM1/ITGA2/F2RL1/PACSIN3/B2M/GREM1/AXL/RAB31/RSPO1/AZU1/SNX33/ANO6/CD151/ABCA13/USH1G/ANXA2/PRKD1/COLEC10/NTF3/PLSCR1/SCAMP5/C4B/STON1/C4A",58
"GO:0046631","alpha-beta T cell activation","43/2619","238/21261",0.00626133066441488,0.0319405164263732,0.022908034997465,"PRDM1/BCL3/FOSL2/PTPRC/ELF4/TYK2/GATA3/ITK/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/CD274/NCKAP1L/GPR18/IRF1/TWSG1/RARA/RSAD2/DOCK2/ANXA1/IL6/STAT4/NFKBIZ/IL18/RUNX1/ZBTB7B/IL6R/NLRP3/DAPL1/EOMES/TGFBR2/ZC3H12A/SHH/STAT3/IL12A/JUNB/SOCS3/HLA-DRB1/CD247/HLA-DRA",43
"GO:0010644","cell communication by electrical coupling","10/2619","34/21261",0.00631678537506182,0.0321443489693995,0.0230542255902199,"SRI/CAV1/KCNA1/PDE4D/CASQ2/CACNA1C/GJB2/IRX3/GJC1/GJA5",10
"GO:0010996","response to auditory stimulus","10/2619","34/21261",0.00631678537506182,0.0321443489693995,0.0230542255902199,"MDK/TACR1/STRA6/DRD2/SCN11A/CXCL10/CHRNA9/CNTNAP2/NEUROG1/KCNQ3",10
"GO:0032620","interleukin-17 production","13/2619","50/21261",0.00632203313870571,0.0321443489693995,0.0230542255902199,"NR1H4/SLC7A5/TGFB1/TYK2/TNFSF4/NCKAP1L/RFTN1/IL6/TLR4/IL18/ZBTB7B/IL12A/ARID5A",13
"GO:0032660","regulation of interleukin-17 production","13/2619","50/21261",0.00632203313870571,0.0321443489693995,0.0230542255902199,"NR1H4/SLC7A5/TGFB1/TYK2/TNFSF4/NCKAP1L/RFTN1/IL6/TLR4/IL18/ZBTB7B/IL12A/ARID5A",13
"GO:0001841","neural tube formation","24/2619","115/21261",0.00636522974193358,0.0322969598123466,0.0231636795040063,"CELSR1/PAX2/LRP2/TGFB2/SALL4/SFRP1/TGFB1/COBL/FOLR1/BMP5/PTK7/TWIST1/SDC4/BMP4/VASP/RARA/GDF7/SLC39A12/ADM/GRHL3/CTHRC1/SPINT2/RARG/NOG",24
"GO:0060113","inner ear receptor cell differentiation","16/2619","67/21261",0.00640149230496749,0.0322969598123466,0.0231636795040063,"USH2A/KCNQ1/FGF20/CDH23/PLS1/SDC4/BMP4/NOTCH1/CLRN1/ADGRV1/CTHRC1/RBPJ/USH1G/LHFPL5/HES5/PJVK",16
"GO:0030194","positive regulation of blood coagulation","9/2619","29/21261",0.00641158427688291,0.0322969598123466,0.0231636795040063,"F7/PLAT/SERPINE1/VTN/F3/PLAU/EMILIN1/ANO6/F2R",9
"GO:0060402","calcium ion transport into cytosol","9/2619","29/21261",0.00641158427688291,0.0322969598123466,0.0231636795040063,"ADCYAP1R1/P2RX5/NOS1/CAV1/P2RX3/JPH2/CACNA1C/CACNA2D1/GRIN1",9
"GO:0097186","amelogenesis","9/2619","29/21261",0.00641158427688291,0.0322969598123466,0.0231636795040063,"CFTR/FAM20A/MSX2/SLC24A4/DMP1/WDR72/STIM1/ODAPH/FAM20C",9
"GO:0099623","regulation of cardiac muscle cell membrane repolarization","9/2619","29/21261",0.00641158427688291,0.0322969598123466,0.0231636795040063,"KCNQ1/KCNA5/CACNA2D1/NPPA/SCN4B/KCNE1/SCN5A/FLNA/GJA5",9
"GO:1900048","positive regulation of hemostasis","9/2619","29/21261",0.00641158427688291,0.0322969598123466,0.0231636795040063,"F7/PLAT/SERPINE1/VTN/F3/PLAU/EMILIN1/ANO6/F2R",9
"GO:0001696","gastric acid secretion","6/2619","15/21261",0.00645626544167432,0.0322969598123466,0.0231636795040063,"PTGER3/KCNQ1/CCKBR/SLC26A7/SLC9A4/CHRM5",6
"GO:0001771","immunological synapse formation","6/2619","15/21261",0.00645626544167432,0.0322969598123466,0.0231636795040063,"CD6/NEDD9/CCR7/LGALS3/DOCK2/MSN",6
